qblock_id,reads,k,seed,best_milli,median_milli,target_milli,winner_milli,reads_below_target,valid,beats_winner,wall_s,error
1000090,64,2,15093673371217502417,-14416000,-14370000,-14625068,0,0,0,1,2.342,
1000091,64,2,3964845900874064913,-14296000,-14248000,-14625068,0,0,0,1,2.302,
1000092,64,2,2235655111302873705,-14326000,-14262000,-14625068,0,0,0,1,2.386,
1000093,64,2,6949955284666296344,-14412000,-14346000,-14625068,0,0,0,1,2.307,
1000094,64,2,16853264726554710718,-14298000,-14250000,-14625068,0,0,0,1,2.284,
1000095,64,2,1427479208293838389,-14416000,-14358000,-14625068,0,0,0,1,2.277,
1000096,64,2,11602519077313147771,-14360000,-14320000,-14625068,0,0,0,1,2.374,
1000097,64,2,6273593697530471582,-14368000,-14310000,-14625068,0,0,0,1,2.283,
1000098,64,2,15937271677151732423,-14384000,-14340000,-14625068,0,0,0,1,2.32,
1000099,64,2,11081452798607583124,-14334000,-14274000,-14625068,0,0,0,1,2.744,
1000100,64,2,4442335312302236503,-14306000,-14248000,-14625068,0,0,0,1,2.349,
1000101,64,2,16278853529250764324,-14402000,-14346000,-14625068,0,0,0,1,2.262,
1000102,64,2,15597816945337655938,-14442000,-14370000,-14625068,0,0,0,1,2.344,
1000103,64,2,17449771724564585894,-14320000,-14270000,-14625068,0,0,0,1,2.344,
1000104,64,2,16292995963081953914,-14400000,-14338000,-14625068,0,0,0,1,2.746,
1000105,64,2,13782422608081640371,-14372000,-14318000,-14625068,0,0,0,1,2.263,
1000106,64,2,10919150348956708098,-14304000,-14258000,-14625068,0,0,0,1,2.337,
1000107,64,2,5583800228217350220,-14314000,-14252000,-14625068,0,0,0,1,2.278,
1000108,64,2,5552301116281613516,-14268000,-14224000,-14625068,0,0,0,1,2.318,
1000109,64,2,1976675853879463347,-14354000,-14304000,-14625068,0,0,0,1,2.209,
1000110,64,2,3297075172572509231,-14370000,-14322000,-14625068,0,0,0,1,2.238,
1000111,64,2,3310367603841684383,-14346000,-14282000,-14625068,0,0,0,1,2.122,
1000112,64,2,13012341512727602339,-14430000,-14380000,-14625068,0,0,0,1,2.587,
1000113,64,2,17234987300874869875,-14322000,-14270000,-14625068,0,0,0,1,2.644,
1000114,64,2,11515521977678759935,-14480000,-14426000,-14625068,0,0,0,1,2.28,
1000115,64,2,7408953479071446650,-14348000,-14296000,-14625068,0,0,0,1,2.357,
1000116,64,2,16512483268917771066,-14378000,-14322000,-14625068,0,0,0,1,2.536,
1000117,64,2,12558034577901190669,-14370000,-14304000,-14625068,0,0,0,1,2.539,
1000118,64,2,12024613625461056,-14358000,-14314000,-14625068,0,0,0,1,2.314,
1000119,64,2,15350531137775411070,-14396000,-14326000,-14625068,0,0,0,1,2.269,
1000120,64,2,10808350679556553146,-14386000,-14318000,-14625068,0,0,0,1,2.43,
1000121,64,2,10894645304691015731,-14374000,-14304000,-14625068,0,0,0,1,2.299,
1000122,64,2,7097758602262313941,-14338000,-14302000,-14625068,0,0,0,1,2.298,
1000123,64,2,17189303260994337982,-14350000,-14306000,-14625068,0,0,0,1,2.39,
1000124,64,2,8313737424318705239,-14398000,-14342000,-14625068,0,0,0,1,2.276,
1000125,64,2,17167570275745847531,-14322000,-14272000,-14625068,0,0,0,1,2.402,
1000126,64,2,8449704360767846770,-14328000,-14282000,-14625068,0,0,0,1,2.278,
1000127,64,2,12467203512023032447,-14282000,-14212000,-14625068,0,0,0,1,2.26,
1000128,64,2,9280510288041077978,-14484000,-14424000,-14625068,0,0,0,1,2.272,
1000129,64,2,4082246414531584349,-14348000,-14302000,-14625068,0,0,0,1,2.405,
1000130,64,2,3922163759230196685,-14446000,-14382000,-14625068,0,0,0,1,2.306,
1000131,64,2,15439491822277575534,-14324000,-14274000,-14625068,0,0,0,1,2.374,
1000132,64,2,9725607388984738683,-14300000,-14248000,-14625068,0,0,0,1,2.316,
1000133,64,2,45570884825191181,-14406000,-14346000,-14625068,0,0,0,1,2.341,
1000134,64,2,10957061139218502924,-14424000,-14366000,-14625068,0,0,0,1,2.325,
1000135,64,2,9317147721842746285,-14350000,-14298000,-14625068,0,0,0,1,2.29,
1000136,64,2,13384514956413800189,-14388000,-14300000,-14625068,0,0,0,1,2.334,
1000137,64,2,17197619883602499243,-14324000,-14268000,-14625068,0,0,0,1,2.433,
1000138,64,2,14186167704277346074,-14400000,-14336000,-14625068,0,0,0,1,2.315,
1000139,64,2,14764601868150592400,-14476000,-14434000,-14625068,0,0,0,1,2.305,
1000140,64,2,3482335437218222367,-14368000,-14320000,-14625068,0,0,0,1,2.345,
1000141,64,2,14604076911743192831,-14310000,-14270000,-14625068,0,0,0,1,2.375,
1000142,64,2,11060690193045501529,-14338000,-14280000,-14625068,0,0,0,1,2.29,
1000143,64,2,13968689535055446746,-14314000,-14244000,-14625068,0,0,0,1,2.221,
1000144,64,2,5238365554165514292,-14428000,-14370000,-14625068,0,0,0,1,2.384,
1000145,64,2,11799396724362640527,-14390000,-14346000,-14625068,0,0,0,1,2.264,
1000146,64,2,10313791524838890687,-14426000,-14360000,-14625068,0,0,0,1,2.322,
1000147,64,2,7910784108055210932,-14370000,-14316000,-14625068,0,0,0,1,2.364,
1000148,64,2,16260318273181333383,-14388000,-14324000,-14625068,0,0,0,1,2.361,
1000149,64,2,4264909889154551390,-14310000,-14262000,-14625068,0,0,0,1,2.263,
1000150,64,2,2847950368247940876,-14364000,-14318000,-14625068,0,0,0,1,2.356,
1000151,64,2,9013331632000018879,-14358000,-14310000,-14625068,0,0,0,1,2.33,
1000152,64,2,15696267407472153300,-14368000,-14322000,-14625068,0,0,0,1,2.422,
1000153,64,2,7776970439250544642,-14354000,-14314000,-14625068,0,0,0,1,2.431,
1000154,64,2,13003187640133353879,-14264000,-14218000,-14625068,0,0,0,1,2.341,
1000155,64,2,8257140781506484496,-14360000,-14304000,-14625068,0,0,0,1,2.325,
1000156,64,2,90245261250256599,-14346000,-14292000,-14625068,0,0,0,1,2.258,
1000157,64,2,42054854805654879,-14432000,-14384000,-14625068,0,0,0,1,2.295,
1000158,64,2,13232346603992235940,-14366000,-14302000,-14625068,0,0,0,1,2.215,
1000159,64,2,17470000311674297520,-14348000,-14286000,-14625068,0,0,0,1,2.216,
1000160,64,2,3559696469102710920,-14420000,-14368000,-14625068,0,0,0,1,2.46,
1000161,64,2,5193741436745504377,-14358000,-14292000,-14625068,0,0,0,1,2.333,
1000162,64,2,11886820541388271526,-14320000,-14250000,-14625068,0,0,0,1,2.382,
1000163,64,2,13316441036564969961,-14298000,-14246000,-14625068,0,0,0,1,2.34,
1000164,64,2,17364923121287132810,-14360000,-14310000,-14625068,0,0,0,1,2.457,
1000165,64,2,6748623447989976556,-14460000,-14392000,-14625068,0,0,0,1,2.402,
1000166,64,2,6247851684343918834,-14238000,-14200000,-14625068,0,0,0,1,2.343,
1000167,64,2,7171819925430536960,-14460000,-14412000,-14625068,0,0,0,1,2.31,
1000168,64,2,9741226365317497101,-14350000,-14286000,-14625068,0,0,0,1,2.416,
1000169,64,2,4065300033418368139,-14316000,-14268000,-14625068,0,0,0,1,2.373,
1000170,64,2,11353226062888286497,-14324000,-14276000,-14625068,0,0,0,1,2.362,
1000171,64,2,9442055666571016039,-14302000,-14258000,-14625068,0,0,0,1,2.301,
1000172,64,2,18054582732497036093,-14346000,-14292000,-14625068,0,0,0,1,2.392,
1000173,64,2,583940385029755208,-14284000,-14232000,-14625068,0,0,0,1,2.393,
1000174,64,2,13857654947029555272,-14298000,-14250000,-14625068,0,0,0,1,2.222,
1000175,64,2,16299526739010938640,-14350000,-14290000,-14625068,0,0,0,1,2.263,
1000176,64,2,637059261372020054,-14418000,-14356000,-14625068,0,0,0,1,2.458,
1000177,64,2,7881249723674936641,-14406000,-14362000,-14625068,0,0,0,1,2.305,
1000178,64,2,1311229710783396186,-14402000,-14338000,-14625068,0,0,0,1,2.344,
1000179,64,2,1801419153868921542,-14346000,-14304000,-14625068,0,0,0,1,2.383,
1000180,64,2,8737788714015138366,-14506000,-14440000,-14625068,0,0,0,1,2.32,
1000181,64,2,5534767119487544800,-14344000,-14300000,-14625068,0,0,0,1,2.336,
1000182,64,2,15439686959712780162,-14292000,-14246000,-14625068,0,0,0,1,2.297,
1000183,64,2,6271072578662861609,-14366000,-14312000,-14625068,0,0,0,1,2.244,
1000184,64,2,4914783153031092292,-14466000,-14406000,-14625068,0,0,0,1,2.284,
1000185,64,2,13583188436221921099,-14404000,-14360000,-14625068,0,0,0,1,2.394,
1000186,64,2,11892362921301829030,-14394000,-14332000,-14625068,0,0,0,1,2.216,
1000187,64,2,2060209414957253894,-14354000,-14286000,-14625068,0,0,0,1,2.357,
1000188,64,2,3312740759305775486,-14366000,-14318000,-14625068,0,0,0,1,2.331,
1000189,64,2,10275458311576215489,-14336000,-14272000,-14625068,0,0,0,1,2.333,
1000190,64,2,15252708583560523126,-14368000,-14328000,-14625068,0,0,0,1,2.268,
1000191,64,2,5880774935056355791,-14330000,-14266000,-14625068,0,0,0,1,2.301,
1000192,64,2,11377785123774477345,-14374000,-14330000,-14625068,0,0,0,1,2.717,
1000193,64,2,9046979715607106393,-14326000,-14280000,-14625068,0,0,0,1,2.315,
1000194,64,2,9373073362700319917,-14318000,-14266000,-14625068,0,0,0,1,2.361,
1000195,64,2,244327583781979656,-14338000,-14292000,-14625068,0,0,0,1,2.32,
1000196,64,2,10967367781952577951,-14364000,-14312000,-14625068,0,0,0,1,2.401,
1000197,64,2,14239673726903810588,-14410000,-14362000,-14625068,0,0,0,1,2.25,
1000198,64,2,4095612940008952895,-14336000,-14296000,-14625068,0,0,0,1,2.26,
1000199,64,2,6657599115125727848,-14338000,-14276000,-14625068,0,0,0,1,2.216,
1000200,64,2,11838823779913336551,-14370000,-14330000,-14625068,0,0,0,1,2.262,
1000201,64,2,6624681913826534392,-14374000,-14330000,-14625068,0,0,0,1,2.332,
1000202,64,2,10405993072139728975,-14396000,-14328000,-14625068,0,0,0,1,2.299,
1000203,64,2,14280895110341499303,-14348000,-14292000,-14625068,0,0,0,1,2.515,
1000204,64,2,16171076032507398636,-14340000,-14280000,-14625068,0,0,0,1,2.322,
1000205,64,2,4053378292623394864,-14376000,-14320000,-14625068,0,0,0,1,2.295,
1000206,64,2,13027471491167634068,-14364000,-14320000,-14625068,0,0,0,1,2.225,
1000207,64,2,10237164727453576569,-14386000,-14324000,-14625068,0,0,0,1,2.117,
1000208,64,2,17228892147144313116,-14472000,-14424000,-14625068,0,0,0,1,2.469,
1000209,64,2,4499014576720263285,-14392000,-14332000,-14625068,0,0,0,1,2.339,
1000210,64,2,17788810627194415969,-14366000,-14328000,-14625068,0,0,0,1,2.384,
1000211,64,2,18286804372048072423,-14380000,-14330000,-14625068,0,0,0,1,2.376,
1000212,64,2,8972621844261896645,-14276000,-14230000,-14625068,0,0,0,1,2.286,
1000213,64,2,9996175748524947828,-14296000,-14246000,-14625068,0,0,0,1,2.452,
1000214,64,2,5177075778999035170,-14294000,-14244000,-14625068,0,0,0,1,2.273,
1000215,64,2,12699724853453347135,-14396000,-14344000,-14625068,0,0,0,1,2.282,
1000216,64,2,14246537775827197105,-14404000,-14364000,-14625068,0,0,0,1,2.375,
1000217,64,2,12748260489815186076,-14382000,-14326000,-14625068,0,0,0,1,2.387,
1000218,64,2,14721845355680007835,-14392000,-14340000,-14625068,0,0,0,1,2.378,
1000219,64,2,3263693478505258325,-14256000,-14202000,-14625068,0,0,0,1,2.246,
1000220,64,2,6440939573359742110,-14274000,-14220000,-14625068,0,0,0,1,2.353,
1000221,64,2,14247196149080548803,-14414000,-14356000,-14625068,0,0,0,1,2.373,
1000222,64,2,6660165483232323715,-14312000,-14256000,-14625068,0,0,0,1,2.296,
1000223,64,2,12717280243972170681,-14370000,-14302000,-14625068,0,0,0,1,2.278,
1000224,64,2,1207918812721685293,-14312000,-14244000,-14625068,0,0,0,1,2.357,
1000225,64,2,781576313742061180,-14422000,-14334000,-14625068,0,0,0,1,2.191,
1000226,64,2,5265381598523178838,-14318000,-14274000,-14625068,0,0,0,1,2.253,
1000227,64,2,2838673252351895765,-14302000,-14248000,-14625068,0,0,0,1,2.328,
1000228,64,2,5096769576440058919,-14430000,-14372000,-14625068,0,0,0,1,2.363,
1000229,64,2,137749654620682946,-14436000,-14380000,-14625068,0,0,0,1,2.366,
1000230,64,2,1526156066295059608,-14394000,-14360000,-14625068,0,0,0,1,2.327,
1000231,64,2,14925877602665962003,-14356000,-14302000,-14625068,0,0,0,1,2.32,
1000232,64,2,9960760881950429574,-14350000,-14290000,-14625068,0,0,0,1,2.458,
1000233,64,2,16731487932560129295,-14406000,-14346000,-14625068,0,0,0,1,2.278,
1000234,64,2,3785068583307987379,-14498000,-14432000,-14625068,0,0,0,1,2.399,
1000235,64,2,13284299574877281887,-14262000,-14206000,-14625068,0,0,0,1,2.355,
1000236,64,2,10943193171552070351,-14324000,-14264000,-14625068,0,0,0,1,2.317,
1000237,64,2,13331441581938303296,-14386000,-14320000,-14625068,0,0,0,1,2.339,
1000238,64,2,16642240639611874137,-14406000,-14352000,-14625068,0,0,0,1,2.343,
1000239,64,2,16480777298153920418,-14408000,-14346000,-14625068,0,0,0,1,2.248,
1000240,64,2,12565115811048598076,-14352000,-14282000,-14625068,0,0,0,1,2.344,
1000241,64,2,13384523933108445284,-14514000,-14476000,-14625068,0,0,0,1,2.283,
1000242,64,2,18070898295934829938,-14278000,-14234000,-14625068,0,0,0,1,2.425,
1000243,64,2,15674647050965114927,-14340000,-14294000,-14625068,0,0,0,1,2.376,
1000244,64,2,3546404854010680598,-14424000,-14382000,-14625068,0,0,0,1,2.27,
1000245,64,2,16510923671937784364,-14400000,-14338000,-14625068,0,0,0,1,2.369,
1000246,64,2,1457316144734502980,-14332000,-14276000,-14625068,0,0,0,1,2.384,
1000247,64,2,5553222248924783711,-14352000,-14288000,-14625068,0,0,0,1,2.287,
1000248,64,2,2906002961321270242,-14406000,-14350000,-14625068,0,0,0,1,2.381,
1000249,64,2,7612699417687709794,-14390000,-14340000,-14625068,0,0,0,1,2.31,
1000250,64,2,3102378437175970758,-14364000,-14318000,-14625068,0,0,0,1,2.355,
1000251,64,2,1230430420140895173,-14380000,-14340000,-14625068,0,0,0,1,2.877,
1000252,64,2,14874950639552868521,-14316000,-14276000,-14625068,0,0,0,1,2.414,
1000253,64,2,7327001244286562638,-14374000,-14324000,-14625068,0,0,0,1,2.348,
1000254,64,2,12928447091717111224,-14374000,-14300000,-14625068,0,0,0,1,2.332,
1000255,64,2,3440968481897291265,-14326000,-14266000,-14625068,0,0,0,1,2.241,
1000256,64,2,17967229198611172889,-14416000,-14338000,-14625068,0,0,0,1,2.374,
1000257,64,2,9476721901781208040,-14302000,-14242000,-14625068,0,0,0,1,2.341,
1000258,64,2,4660841687844538696,-14418000,-14370000,-14625068,0,0,0,1,2.508,
1000259,64,2,17850647757299975094,-14306000,-14240000,-14625068,0,0,0,1,2.352,
1000260,64,2,6105962628673513916,-14322000,-14276000,-14625068,0,0,0,1,2.489,
1000261,64,2,12884213887597422646,-14300000,-14240000,-14625068,0,0,0,1,2.353,
1000262,64,2,16876632369367944528,-14352000,-14286000,-14625068,0,0,0,1,2.244,
1000263,64,2,13127364527743798378,-14356000,-14296000,-14625068,0,0,0,1,2.279,
1000264,64,2,12451842278064571339,-14406000,-14366000,-14625068,0,0,0,1,2.481,
1000265,64,2,11611750412869141200,-14380000,-14314000,-14625068,0,0,0,1,2.366,
1000266,64,2,6034985322826507843,-14382000,-14300000,-14625068,0,0,0,1,2.339,
1000267,64,2,3790334973020577711,-14406000,-14342000,-14625068,0,0,0,1,2.385,
1000268,64,2,2256323982492620355,-14244000,-14186000,-14625068,0,0,0,1,2.314,
1000269,64,2,18385619481332971727,-14338000,-14292000,-14625068,0,0,0,1,2.358,
1000270,64,2,15255144822775861477,-14316000,-14268000,-14625068,0,0,0,1,2.242,
1000271,64,2,14785189729249522176,-14362000,-14316000,-14625068,0,0,0,1,2.291,
1000272,64,2,12604430697995556538,-14326000,-14278000,-14625068,0,0,0,1,2.394,
1000273,64,2,3077371818134998565,-14386000,-14336000,-14625068,0,0,0,1,2.454,
1000274,64,2,13286045712925878370,-14410000,-14352000,-14625068,0,0,0,1,2.434,
1000275,64,2,3713350422824087251,-14454000,-14386000,-14625068,0,0,0,1,2.235,
1000276,64,2,7127677027511788069,-14320000,-14282000,-14625068,0,0,0,1,2.304,
1000277,64,2,6922295484626879330,-14306000,-14246000,-14625068,0,0,0,1,2.384,
1000278,64,2,3355795778854687252,-14426000,-14368000,-14625068,0,0,0,1,2.29,
1000279,64,2,7473142476349003857,-14488000,-14438000,-14625068,0,0,0,1,2.252,
1000280,64,2,16834466842341119568,-14376000,-14312000,-14625068,0,0,0,1,2.306,
1000281,64,2,5989443620893622109,-14376000,-14326000,-14625068,0,0,0,1,2.371,
1000282,64,2,65818597155641534,-14400000,-14344000,-14625068,0,0,0,1,2.416,
1000283,64,2,14339161107503096129,-14348000,-14280000,-14625068,0,0,0,1,2.481,
1000284,64,2,13129897962111243662,-14356000,-14308000,-14625068,0,0,0,1,2.38,
1000285,64,2,13467107358413658590,-14464000,-14410000,-14625068,0,0,0,1,2.256,
1000286,64,2,10335708685531268020,-14278000,-14212000,-14625068,0,0,0,1,2.328,
1000287,64,2,13625843966263722002,-14346000,-14304000,-14625068,0,0,0,1,2.382,
1000288,64,2,15848110359762948430,-14504000,-14450000,-14625068,0,0,0,1,2.432,
1000289,64,2,4691322246984749992,-14314000,-14270000,-14625068,0,0,0,1,2.254,
1000290,64,2,15532103480464186772,-14344000,-14274000,-14625068,0,0,0,1,2.372,
1000291,64,2,8157709794340373503,-14368000,-14314000,-14625068,0,0,0,1,2.343,
1000292,64,2,5131163732441200161,-14290000,-14230000,-14625068,0,0,0,1,2.297,
1000293,64,2,8238296680532659980,-14394000,-14340000,-14625068,0,0,0,1,2.295,
1000294,64,2,15230637279873406216,-14462000,-14416000,-14625068,0,0,0,1,2.393,
1000295,64,2,8699969770511313408,-14390000,-14344000,-14625068,0,0,0,1,2.267,
1000296,64,2,7647841084805143837,-14424000,-14370000,-14625068,0,0,0,1,2.387,
1000297,64,2,341931049371182227,-14402000,-14350000,-14625068,0,0,0,1,2.409,
1000298,64,2,15028535377920281324,-14338000,-14300000,-14625068,0,0,0,1,2.39,
1000299,64,2,13993573277437030731,-14360000,-14320000,-14625068,0,0,0,1,2.376,
1000300,64,2,14283216492175414480,-14350000,-14296000,-14625068,0,0,0,1,2.386,
1000301,64,2,21766322861384089,-14440000,-14390000,-14625068,0,0,0,1,2.334,
1000302,64,2,911482323452337231,-14392000,-14340000,-14625068,0,0,0,1,2.259,
1000303,64,2,5526360663459529781,-14330000,-14268000,-14625068,0,0,0,1,2.289,
1000304,64,2,12405708039021210062,-14370000,-14318000,-14625068,0,0,0,1,2.448,
1000305,64,2,1148116937785522790,-14328000,-14268000,-14625068,0,0,0,1,2.351,
1000306,64,2,12685214178669075705,-14346000,-14288000,-14625068,0,0,0,1,2.331,
1000307,64,2,11365953364100468412,-14378000,-14334000,-14625068,0,0,0,1,2.373,
1000308,64,2,15505246601342587736,-14460000,-14418000,-14625068,0,0,0,1,2.448,
1000309,64,2,15293421270717748277,-14400000,-14328000,-14625068,0,0,0,1,2.319,
1000310,64,2,4471885189292670859,-14328000,-14280000,-14625068,0,0,0,1,2.246,
1000311,64,2,6477673892632929420,-14314000,-14254000,-14625068,0,0,0,1,2.274,
1000312,64,2,5958977565080036880,-14356000,-14288000,-14625068,0,0,0,1,2.421,
1000313,64,2,3187952683856900200,-14338000,-14280000,-14625068,0,0,0,1,2.293,
1000314,64,2,17993840358353883868,-14376000,-14324000,-14625068,0,0,0,1,2.335,
