qblock_id,reads,k,seed,best_milli,median_milli,target_milli,winner_milli,reads_below_target,valid,beats_winner,wall_s,error
1000412,64,3,813951256704741983,-14288000,-14218000,-14625068,0,0,0,1,2.332,
1000413,64,3,10076128685778012208,-14248000,-14176000,-14625068,0,0,0,1,2.293,
1000414,64,3,9713168860794468548,-14312000,-14248000,-14625068,0,0,0,1,2.287,
1000415,64,3,872482163121094813,-14322000,-14260000,-14625068,0,0,0,1,2.309,
1000416,64,3,9688550218490246619,-14324000,-14256000,-14625068,0,0,0,1,2.356,
1000417,64,3,7759125159609458719,-14298000,-14214000,-14625068,0,0,0,1,2.46,
1000418,64,3,18276600201405858760,-14314000,-14256000,-14625068,0,0,0,1,2.345,
1000419,64,3,14828345973626973560,-14310000,-14254000,-14625068,0,0,0,1,2.654,
1000420,64,3,11710989243476023676,-14328000,-14284000,-14625068,0,0,0,1,2.393,
1000421,64,3,2140262725465212839,-14364000,-14272000,-14625068,0,0,0,1,2.361,
1000422,64,3,4347856303665601671,-14312000,-14232000,-14625068,0,0,0,1,2.286,
1000423,64,3,14987053539950791349,-14420000,-14334000,-14625068,0,0,0,1,2.321,
1000424,64,3,13672538312227969689,-14242000,-14186000,-14625068,0,0,0,1,2.389,
1000425,64,3,9004985839048562748,-14318000,-14214000,-14625068,0,0,0,1,2.258,
1000426,64,3,13721785306445483354,-14322000,-14274000,-14625068,0,0,0,1,2.323,
1000427,64,3,3782924351739170827,-14366000,-14292000,-14625068,0,0,0,1,2.337,
1000428,64,3,7946560688302266756,-14334000,-14266000,-14625068,0,0,0,1,2.305,
1000429,64,3,4287036269415851600,-14384000,-14316000,-14625068,0,0,0,1,2.378,
1000430,64,3,9511739885906753607,-14250000,-14186000,-14625068,0,0,0,1,2.392,
1000431,64,3,9890787194743800135,-14270000,-14214000,-14625068,0,0,0,1,2.082,
1000432,64,3,8595341565986707995,-14410000,-14332000,-14625068,0,0,0,1,2.372,
1000433,64,3,15135493991719114934,-14382000,-14292000,-14625068,0,0,0,1,2.405,
1000434,64,3,4593857798161319808,-14310000,-14218000,-14625068,0,0,0,1,2.301,
1000435,64,3,2896790817089870447,-14274000,-14190000,-14625068,0,0,0,1,2.308,
1000436,64,3,15381133683544055389,-14316000,-14204000,-14625068,0,0,0,1,2.371,
1000437,64,3,2720141746211118074,-14314000,-14244000,-14625068,0,0,0,1,2.306,
1000438,64,3,10346702979690973687,-14346000,-14290000,-14625068,0,0,0,1,2.34,
1000439,64,3,7069227296069932412,-14386000,-14326000,-14625068,0,0,0,1,2.403,
1000440,64,3,17632651289020023502,-14330000,-14260000,-14625068,0,0,0,1,2.364,
1000441,64,3,17282691301750835425,-14264000,-14196000,-14625068,0,0,0,1,2.45,
1000442,64,3,18283042994526297400,-14314000,-14240000,-14625068,0,0,0,1,2.5,
1000443,64,3,10936828699535921726,-14318000,-14256000,-14625068,0,0,0,1,2.347,
1000444,64,3,13566502906886675296,-14332000,-14222000,-14625068,0,0,0,1,2.379,
1000445,64,3,8592430961538907879,-14306000,-14236000,-14625068,0,0,0,1,2.311,
1000446,64,3,5649297724596121390,-14330000,-14256000,-14625068,0,0,0,1,2.353,
1000447,64,3,3491729693416657807,-14352000,-14276000,-14625068,0,0,0,1,2.223,
1000448,64,3,14173657501361518811,-14278000,-14212000,-14625068,0,0,0,1,2.411,
1000449,64,3,8446481488140047392,-14256000,-14154000,-14625068,0,0,0,1,2.377,
1000450,64,3,1613310573991899818,-14366000,-14298000,-14625068,0,0,0,1,2.421,
1000451,64,3,18131257126966175493,-14340000,-14252000,-14625068,0,0,0,1,2.417,
1000452,64,3,18432647855848936301,-14260000,-14206000,-14625068,0,0,0,1,2.288,
1000453,64,3,14047717712466653794,-14256000,-14206000,-14625068,0,0,0,1,2.363,
1000454,64,3,15898520523278546000,-14284000,-14214000,-14625068,0,0,0,1,2.31,
1000455,64,3,4690766562281501326,-14350000,-14276000,-14625068,0,0,0,1,2.301,
1000456,64,3,16658067012251803638,-14298000,-14222000,-14625068,0,0,0,1,2.366,
1000457,64,3,13719642369094948273,-14422000,-14356000,-14625068,0,0,0,1,2.466,
1000458,64,3,8142209760249010920,-14362000,-14262000,-14625068,0,0,0,1,2.47,
1000459,64,3,8615999403878601013,-14398000,-14266000,-14625068,0,0,0,1,2.411,
1000460,64,3,4367669857055757189,-14286000,-14222000,-14625068,0,0,0,1,2.415,
1000461,64,3,17569489244785195436,-14264000,-14186000,-14625068,0,0,0,1,2.284,
1000462,64,3,4432465952611666748,-14272000,-14186000,-14625068,0,0,0,1,2.283,
1000463,64,3,13502777835905797332,-14316000,-14242000,-14625068,0,0,0,1,2.269,
1000464,64,3,16009994127966022914,-14366000,-14276000,-14625068,0,0,0,1,2.462,
1000465,64,3,9041225034564547693,-14242000,-14174000,-14625068,0,0,0,1,2.797,
1000466,64,3,5835573239017568958,-14288000,-14220000,-14625068,0,0,0,1,2.322,
1000467,64,3,2590034767666693975,-14308000,-14226000,-14625068,0,0,0,1,2.409,
1000468,64,3,5813437638409906396,-14386000,-14326000,-14625068,0,0,0,1,2.323,
1000469,64,3,18010717515270624797,-14254000,-14178000,-14625068,0,0,0,1,2.365,
1000470,64,3,890666689149892461,-14308000,-14262000,-14625068,0,0,0,1,2.277,
1000471,64,3,8557101554077902294,-14328000,-14266000,-14625068,0,0,0,1,2.281,
1000472,64,3,13928096877151798341,-14202000,-14148000,-14625068,0,0,0,1,2.323,
1000473,64,3,2508013553483404078,-14320000,-14208000,-14625068,0,0,0,1,2.455,
1000474,64,3,17492804019122962889,-14252000,-14194000,-14625068,0,0,0,1,2.456,
1000475,64,3,14597683233671723862,-14390000,-14308000,-14625068,0,0,0,1,2.354,
1000476,64,3,9400816680056684560,-14262000,-14202000,-14625068,0,0,0,1,2.355,
1000477,64,3,13218597224417021937,-14322000,-14274000,-14625068,0,0,0,1,2.484,
1000478,64,3,3991718199004984313,-14264000,-14180000,-14625068,0,0,0,1,2.312,
1000479,64,3,7501742694865625994,-14364000,-14252000,-14625068,0,0,0,1,2.085,
1000480,64,3,1295031467076893682,-14258000,-14200000,-14625068,0,0,0,1,2.289,
1000481,64,3,1811617420909888226,-14320000,-14242000,-14625068,0,0,0,1,2.432,
1000482,64,3,5793091320129196204,-14310000,-14236000,-14625068,0,0,0,1,2.363,
1000483,64,3,14671478834505157666,-14340000,-14258000,-14625068,0,0,0,1,2.549,
1000484,64,3,17713346496512727808,-14300000,-14232000,-14625068,0,0,0,1,2.399,
1000485,64,3,1426533487600235939,-14394000,-14318000,-14625068,0,0,0,1,2.379,
1000486,64,3,10043408640878878314,-14306000,-14230000,-14625068,0,0,0,1,2.339,
1000487,64,3,9355098741210568225,-14414000,-14324000,-14625068,0,0,0,1,2.399,
1000488,64,3,1345042675356166832,-14278000,-14234000,-14625068,0,0,0,1,2.332,
1000489,64,3,16617776722046972515,-14272000,-14182000,-14625068,0,0,0,1,2.466,
1000490,64,3,5655729728842693283,-14294000,-14224000,-14625068,0,0,0,1,2.392,
1000491,64,3,8536510598344641481,-14336000,-14284000,-14625068,0,0,0,1,2.414,
1000492,64,3,2893180863216733586,-14348000,-14266000,-14625068,0,0,0,1,2.359,
1000493,64,3,4986058590200548056,-14316000,-14250000,-14625068,0,0,0,1,2.333,
1000494,64,3,1954168982743960035,-14346000,-14246000,-14625068,0,0,0,1,2.263,
1000495,64,3,3775606696692980517,-14330000,-14256000,-14625068,0,0,0,1,2.42,
1000496,64,3,2759581039523809024,-14344000,-14294000,-14625068,0,0,0,1,2.325,
1000497,64,3,18392021795599734406,-14328000,-14250000,-14625068,0,0,0,1,2.416,
1000498,64,3,13256471362459247291,-14266000,-14202000,-14625068,0,0,0,1,2.47,
1000499,64,3,3393358446289336301,-14380000,-14310000,-14625068,0,0,0,1,2.389,
1000500,64,3,7275951137177809931,-14260000,-14198000,-14625068,0,0,0,1,2.431,
1000501,64,3,387124077236636082,-14184000,-14124000,-14625068,0,0,0,1,2.367,
1000502,64,3,6463012072818168931,-14288000,-14192000,-14625068,0,0,0,1,2.274,
1000503,64,3,9182867226411919922,-14306000,-14244000,-14625068,0,0,0,1,2.205,
1000504,64,3,4337166018154892643,-14260000,-14212000,-14625068,0,0,0,1,2.525,
1000505,64,3,10897557015499077750,-14404000,-14322000,-14625068,0,0,0,1,2.373,
1000506,64,3,8387137130071765197,-14332000,-14258000,-14625068,0,0,0,1,2.432,
1000507,64,3,5125670372265310745,-14312000,-14210000,-14625068,0,0,0,1,2.278,
1000508,64,3,9318743659028503613,-14276000,-14228000,-14625068,0,0,0,1,2.285,
1000509,64,3,17583834123281058131,-14274000,-14196000,-14625068,0,0,0,1,2.404,
1000510,64,3,5324334520583103806,-14258000,-14198000,-14625068,0,0,0,1,2.254,
1000511,64,3,10865104574784212611,-14374000,-14286000,-14625068,0,0,0,1,2.276,
1000512,64,3,15718171092733951025,-14380000,-14314000,-14625068,0,0,0,1,3.566,
1000513,64,3,17432717554861665379,-14276000,-14202000,-14625068,0,0,0,1,3.47,
1000514,64,3,13377231820476973020,-14284000,-14210000,-14625068,0,0,0,1,2.32,
1000515,64,3,1160629245008319292,-14326000,-14276000,-14625068,0,0,0,1,2.408,
1000516,64,3,18084705077324967118,-14450000,-14352000,-14625068,0,0,0,1,2.25,
1000517,64,3,852927119233807724,-14348000,-14266000,-14625068,0,0,0,1,2.413,
1000518,64,3,13797298929237231938,-14368000,-14292000,-14625068,0,0,0,1,2.342,
1000519,64,3,5003156885984362347,-14312000,-14244000,-14625068,0,0,0,1,2.365,
1000520,64,3,11602993694008235103,-14292000,-14230000,-14625068,0,0,0,1,2.517,
1000521,64,3,6854014536071405757,-14330000,-14262000,-14625068,0,0,0,1,2.393,
1000522,64,3,9704635237466430954,-14402000,-14324000,-14625068,0,0,0,1,2.497,
1000523,64,3,14343287096135753610,-14366000,-14282000,-14625068,0,0,0,1,2.424,
1000524,64,3,12952759847118319822,-14256000,-14192000,-14625068,0,0,0,1,2.329,
1000525,64,3,8436157230100616575,-14418000,-14336000,-14625068,0,0,0,1,2.323,
1000526,64,3,6589391831155870351,-14302000,-14234000,-14625068,0,0,0,1,2.306,
1000527,64,3,8878373148758108805,-14328000,-14252000,-14625068,0,0,0,1,2.276,
1000528,64,3,2504503410305753538,-14294000,-14222000,-14625068,0,0,0,1,2.423,
1000529,64,3,6897068667176497134,-14432000,-14340000,-14625068,0,0,0,1,2.455,
1000530,64,3,2487093870195594253,-14350000,-14268000,-14625068,0,0,0,1,2.351,
1000531,64,3,15879315578005009724,-14322000,-14270000,-14625068,0,0,0,1,2.377,
1000532,64,3,2575762933576997601,-14342000,-14274000,-14625068,0,0,0,1,2.382,
1000533,64,3,4489425915422774498,-14262000,-14208000,-14625068,0,0,0,1,2.357,
1000534,64,3,6405276053643822330,-14400000,-14300000,-14625068,0,0,0,1,2.323,
1000535,64,3,15477396800139400775,-14368000,-14290000,-14625068,0,0,0,1,2.365,
1000536,64,3,2552003342149024694,-14248000,-14190000,-14625068,0,0,0,1,2.462,
1000537,64,3,9522502351095017234,-14256000,-14216000,-14625068,0,0,0,1,2.379,
1000538,64,3,18224607749602189038,-14382000,-14306000,-14625068,0,0,0,1,2.408,
1000539,64,3,6310078495001171688,-14376000,-14314000,-14625068,0,0,0,1,2.319,
1000540,64,3,627734603185499435,-14274000,-14216000,-14625068,0,0,0,1,2.293,
1000541,64,3,9081982066339002630,-14358000,-14280000,-14625068,0,0,0,1,2.405,
1000542,64,3,15591629465162352963,-14288000,-14222000,-14625068,0,0,0,1,2.287,
1000543,64,3,1271751311600036840,-14284000,-14200000,-14625068,0,0,0,1,2.239,
1000544,64,3,7227446744714932980,-14334000,-14260000,-14625068,0,0,0,1,2.39,
1000545,64,3,5008290518500544028,-14318000,-14240000,-14625068,0,0,0,1,2.402,
1000546,64,3,1472629736879058155,-14238000,-14188000,-14625068,0,0,0,1,2.345,
1000547,64,3,14692838786281218197,-14314000,-14244000,-14625068,0,0,0,1,2.347,
1000548,64,3,10105513636006898021,-14204000,-14116000,-14625068,0,0,0,1,2.392,
1000549,64,3,9579288232122138546,-14304000,-14228000,-14625068,0,0,0,1,2.272,
1000550,64,3,3741385683334494705,-14220000,-14144000,-14625068,0,0,0,1,2.286,
1000551,64,3,13872402037304230531,-14282000,-14228000,-14625068,0,0,0,1,2.343,
1000552,64,3,11229558746698064666,-14312000,-14248000,-14625068,0,0,0,1,2.336,
1000553,64,3,3266592615653615633,-14314000,-14256000,-14625068,0,0,0,1,2.447,
1000554,64,3,15713152097098683017,-14306000,-14238000,-14625068,0,0,0,1,2.484,
1000555,64,3,3609651465212943974,-14290000,-14236000,-14625068,0,0,0,1,2.277,
1000556,64,3,6492803585849170450,-14296000,-14234000,-14625068,0,0,0,1,2.463,
1000557,64,3,703188209334015502,-14318000,-14244000,-14625068,0,0,0,1,2.482,
1000558,64,3,5029522843521411959,-14344000,-14268000,-14625068,0,0,0,1,2.272,
1000559,64,3,7512717325496972919,-14328000,-14252000,-14625068,0,0,0,1,2.314,
1000560,64,3,12888324346103901034,-14368000,-14308000,-14625068,0,0,0,1,2.561,
1000561,64,3,15509822760819465212,-14340000,-14284000,-14625068,0,0,0,1,2.316,
1000562,64,3,3374184267242082896,-14304000,-14234000,-14625068,0,0,0,1,2.336,
1000563,64,3,7089116391120532917,-14390000,-14310000,-14625068,0,0,0,1,2.434,
1000564,64,3,12266729094065371447,-14284000,-14224000,-14625068,0,0,0,1,2.373,
1000565,64,3,16308357595531593962,-14274000,-14218000,-14625068,0,0,0,1,2.411,
1000566,64,3,11314242998979794214,-14296000,-14242000,-14625068,0,0,0,1,2.535,
1000567,64,3,8766911243160063493,-14300000,-14232000,-14625068,0,0,0,1,2.314,
1000568,64,3,18401308821972931563,-14334000,-14260000,-14625068,0,0,0,1,2.465,
1000569,64,3,5930701764831892568,-14256000,-14190000,-14625068,0,0,0,1,2.437,
1000570,64,3,17081029701232748683,-14400000,-14326000,-14625068,0,0,0,1,2.415,
1000571,64,3,4843983189607997229,-14314000,-14256000,-14625068,0,0,0,1,2.341,
1000572,64,3,5498253764448443514,-14388000,-14298000,-14625068,0,0,0,1,2.319,
1000573,64,3,7758306240196803886,-14352000,-14278000,-14625068,0,0,0,1,2.334,
1000574,64,3,8121148093544633381,-14380000,-14310000,-14625068,0,0,0,1,2.339,
1000575,64,3,8342749976031025123,-14276000,-14192000,-14625068,0,0,0,1,2.222,
1000576,64,3,13040283786954661948,-14412000,-14340000,-14625068,0,0,0,1,2.445,
1000577,64,3,18329551477810496213,-14262000,-14180000,-14625068,0,0,0,1,2.327,
1000578,64,3,17138217948871827655,-14380000,-14280000,-14625068,0,0,0,1,2.391,
1000579,64,3,5563684000284820180,-14268000,-14200000,-14625068,0,0,0,1,2.302,
1000580,64,3,13541210342564131724,-14214000,-14176000,-14625068,0,0,0,1,2.257,
1000581,64,3,9986448042963908713,-14320000,-14242000,-14625068,0,0,0,1,2.416,
1000582,64,3,4757431134473206302,-14344000,-14262000,-14625068,0,0,0,1,2.423,
1000583,64,3,6325482544232110589,-14256000,-14170000,-14625068,0,0,0,1,2.46,
1000584,64,3,15052420798566424922,-14252000,-14182000,-14625068,0,0,0,1,2.454,
1000585,64,3,3823253965997357543,-14390000,-14300000,-14625068,0,0,0,1,2.458,
1000586,64,3,8560954945727264712,-14320000,-14238000,-14625068,0,0,0,1,2.562,
1000587,64,3,7428588816682893754,-14286000,-14206000,-14625068,0,0,0,1,2.428,
1000588,64,3,13545079410445849204,-14348000,-14284000,-14625068,0,0,0,1,2.444,
1000589,64,3,5582371963273613364,-14336000,-14260000,-14625068,0,0,0,1,2.333,
1000590,64,3,13299555372538559330,-14310000,-14242000,-14625068,0,0,0,1,2.253,
1000591,64,3,15175883518016866222,-14304000,-14244000,-14625068,0,0,0,1,2.293,
1000592,64,3,15151216645992504989,-14306000,-14260000,-14625068,0,0,0,1,2.479,
1000593,64,3,9567481137229084524,-14354000,-14284000,-14625068,0,0,0,1,2.294,
1000594,64,3,7382846733038956814,-14268000,-14210000,-14625068,0,0,0,1,2.385,
1000595,64,3,5313338339731451021,-14248000,-14184000,-14625068,0,0,0,1,2.399,
1000596,64,3,9658943994526333420,-14320000,-14250000,-14625068,0,0,0,1,2.422,
1000597,64,3,2309829160270355836,-14238000,-14186000,-14625068,0,0,0,1,2.336,
1000598,64,3,6604038587866202104,-14290000,-14232000,-14625068,0,0,0,1,2.489,
1000599,64,3,10523183890874548969,-14318000,-14262000,-14625068,0,0,0,1,2.276,
1000600,64,3,9613037634131335524,-14278000,-14202000,-14625068,0,0,0,1,2.814,
1000601,64,3,3028800851541577325,-14292000,-14234000,-14625068,0,0,0,1,2.406,
1000602,64,3,12947241550704881887,-14332000,-14260000,-14625068,0,0,0,1,2.447,
1000603,64,3,15037540562283696106,-14240000,-14180000,-14625068,0,0,0,1,2.373,
1000604,64,3,7878875217218988486,-14360000,-14296000,-14625068,0,0,0,1,2.289,
1000605,64,3,2737250038480304145,-14308000,-14236000,-14625068,0,0,0,1,2.318,
1000606,64,3,5332203108968745080,-14256000,-14208000,-14625068,0,0,0,1,2.323,
1000607,64,3,3443298544047002536,-14262000,-14184000,-14625068,0,0,0,1,2.382,
1000608,64,3,10809734148013306698,-14212000,-14164000,-14625068,0,0,0,1,2.472,
1000609,64,3,14748128767953043416,-14242000,-14168000,-14625068,0,0,0,1,2.455,
1000610,64,3,17318432244013972274,-14326000,-14274000,-14625068,0,0,0,1,2.561,
1000611,64,3,12097644749012546997,-14332000,-14250000,-14625068,0,0,0,1,2.392,
1000612,64,3,12134811411119400593,-14322000,-14250000,-14625068,0,0,0,1,2.362,
1000613,64,3,12954992743120739111,-14202000,-14126000,-14625068,0,0,0,1,2.372,
1000614,64,3,17705763472706380985,-14326000,-14232000,-14625068,0,0,0,1,2.304,
1000615,64,3,9369157095404878530,-14386000,-14328000,-14625068,0,0,0,1,2.178,
1000616,64,3,12110724890667218990,-14394000,-14344000,-14625068,0,0,0,1,2.445,
1000617,64,3,140549260935216344,-14352000,-14272000,-14625068,0,0,0,1,2.433,
1000618,64,3,7766937801693374393,-14244000,-14194000,-14625068,0,0,0,1,2.389,
1000619,64,3,16818210377794871951,-14296000,-14238000,-14625068,0,0,0,1,2.284,
1000620,64,3,14794778005309674717,-14316000,-14250000,-14625068,0,0,0,1,2.393,
1000621,64,3,11340941808565309684,-14366000,-14278000,-14625068,0,0,0,1,2.453,
1000622,64,3,11874287454439104712,-14298000,-14234000,-14625068,0,0,0,1,2.317,
1000623,64,3,11523026851547739665,-14344000,-14276000,-14625068,0,0,0,1,2.311,
1000624,64,3,477094264652136253,-14404000,-14316000,-14625068,0,0,0,1,2.349,
1000625,64,3,166899218399598752,-14288000,-14216000,-14625068,0,0,0,1,2.417,
1000626,64,3,11074342482704226051,-14294000,-14216000,-14625068,0,0,0,1,2.448,
1000627,64,3,13015854779628811159,-14348000,-14248000,-14625068,0,0,0,1,2.233,
1000628,64,3,4405635812220110052,-14234000,-14170000,-14625068,0,0,0,1,2.391,
1000629,64,3,14270240531997736050,-14306000,-14226000,-14625068,0,0,0,1,2.519,
1000630,64,3,4719991812411735085,-14284000,-14212000,-14625068,0,0,0,1,2.358,
1000631,64,3,8837494852187270506,-14302000,-14196000,-14625068,0,0,0,1,2.356,
1000632,64,3,11128203517811317919,-14212000,-14158000,-14625068,0,0,0,1,2.432,
1000633,64,3,577170388555832321,-14304000,-14252000,-14625068,0,0,0,1,2.422,
1000634,64,3,3004802049123590032,-14344000,-14286000,-14625068,0,0,0,1,2.536,
1000635,64,3,12336326367769028810,-14388000,-14336000,-14625068,0,0,0,1,2.407,
1000636,64,3,7208462995720208312,-14332000,-14240000,-14625068,0,0,0,1,2.291,
1000637,64,3,16685584659977148490,-14348000,-14272000,-14625068,0,0,0,1,2.377,
1000638,64,3,10520874751932148723,-14362000,-14312000,-14625068,0,0,0,1,2.364,
1000639,64,3,10766632027246817916,-14296000,-14228000,-14625068,0,0,0,1,2.275,
1000640,64,3,14061162801393080936,-14270000,-14212000,-14625068,0,0,0,1,2.477,
1000641,64,3,14674937982500465374,-14356000,-14290000,-14625068,0,0,0,1,2.449,
1000642,64,3,8537291042371235289,-14222000,-14152000,-14625068,0,0,0,1,2.356,
1000643,64,3,3433464753828472078,-14274000,-14190000,-14625068,0,0,0,1,2.314,
1000644,64,3,9326391224647582375,-14348000,-14252000,-14625068,0,0,0,1,3.32,
1000645,64,3,8539420838192773727,-14350000,-14280000,-14625068,0,0,0,1,3.472,
1000646,64,3,14239643547480359071,-14352000,-14276000,-14625068,0,0,0,1,2.408,
1000647,64,3,13971225985443323027,-14282000,-14216000,-14625068,0,0,0,1,2.353,
1000648,64,3,13755139693960689125,-14384000,-14272000,-14625068,0,0,0,1,2.412,
1000649,64,3,15108026466433224804,-14356000,-14270000,-14625068,0,0,0,1,2.427,
1000650,64,3,5982679614327966312,-14350000,-14278000,-14625068,0,0,0,1,2.366,
1000651,64,3,9046238508570709920,-14228000,-14164000,-14625068,0,0,0,1,2.424,
1000652,64,3,963077413992754139,-14310000,-14252000,-14625068,0,0,0,1,3.501,
1000653,64,3,9833263869610325236,-14216000,-14122000,-14625068,0,0,0,1,2.513,
1000654,64,3,12151762045269016629,-14332000,-14286000,-14625068,0,0,0,1,2.239,
1000655,64,3,1197514600933669944,-14318000,-14230000,-14625068,0,0,0,1,2.346,
1000656,64,3,12072879106762412900,-14288000,-14218000,-14625068,0,0,0,1,2.487,
1000657,64,3,15019086321534879481,-14318000,-14240000,-14625068,0,0,0,1,2.431,
1000658,64,3,5616306532584062406,-14338000,-14268000,-14625068,0,0,0,1,2.421,
1000659,64,3,15622444424352469801,-14262000,-14190000,-14625068,0,0,0,1,2.375,
1000660,64,3,12737802998499500285,-14280000,-14194000,-14625068,0,0,0,1,2.375,
1000661,64,3,241822033652596376,-14188000,-14130000,-14625068,0,0,0,1,2.307,
1000662,64,3,12770122681698278899,-14302000,-14222000,-14625068,0,0,0,1,2.436,
1000663,64,3,5612121439580955809,-14274000,-14206000,-14625068,0,0,0,1,2.303,
1000664,64,3,14807726328306952925,-14310000,-14236000,-14625068,0,0,0,1,2.46,
1000665,64,3,12417187461896653716,-14348000,-14276000,-14625068,0,0,0,1,2.435,
1000666,64,3,583224186105362305,-14362000,-14296000,-14625068,0,0,0,1,2.333,
1000667,64,3,8005377355683044051,-14294000,-14226000,-14625068,0,0,0,1,2.44,
1000668,64,3,9745993124766538350,-14370000,-14318000,-14625068,0,0,0,1,2.336,
1000669,64,3,533729640850491368,-14294000,-14210000,-14625068,0,0,0,1,2.278,
1000670,64,3,15984165695957322105,-14420000,-14322000,-14625068,0,0,0,1,2.382,
1000671,64,3,9623166286977746455,-14256000,-14182000,-14625068,0,0,0,1,2.681,
1000672,64,3,10242916102774456372,-14274000,-14204000,-14625068,0,0,0,1,2.321,
1000673,64,3,2721458557646266223,-14266000,-14208000,-14625068,0,0,0,1,2.372,
1000674,64,3,8589943333584169150,-14380000,-14314000,-14625068,0,0,0,1,2.458,
1000675,64,3,2844190533235735247,-14332000,-14258000,-14625068,0,0,0,1,2.644,
1000676,64,3,10457130908121676914,-14318000,-14246000,-14625068,0,0,0,1,2.317,
1000677,64,3,17699320641244385634,-14366000,-14272000,-14625068,0,0,0,1,2.31,
1000678,64,3,12243849695407611134,-14272000,-14200000,-14625068,0,0,0,1,2.408,
1000679,64,3,17998178934686430441,-14316000,-14234000,-14625068,0,0,0,1,2.139,
1000680,64,3,17568613613121361588,-14328000,-14258000,-14625068,0,0,0,1,2.491,
1000681,64,3,4680728147797561777,-14286000,-14232000,-14625068,0,0,0,1,2.463,
1000682,64,3,17013296369091866874,-14324000,-14238000,-14625068,0,0,0,1,2.431,
1000683,64,3,12061452698965972484,-14312000,-14244000,-14625068,0,0,0,1,2.391,
1000684,64,3,3842760153614247937,-14302000,-14226000,-14625068,0,0,0,1,2.539,
1000685,64,3,1508402193142008517,-14342000,-14282000,-14625068,0,0,0,1,2.362,
1000686,64,3,16452281058623920476,-14322000,-14264000,-14625068,0,0,0,1,2.341,
1000687,64,3,5036097519941243753,-14312000,-14220000,-14625068,0,0,0,1,2.221,
1000688,64,3,3794981871373116630,-14320000,-14244000,-14625068,0,0,0,1,2.402,
1000689,64,3,10632432265601478152,-14348000,-14280000,-14625068,0,0,0,1,2.423,
1000690,64,3,820095877551682045,-14268000,-14196000,-14625068,0,0,0,1,2.376,
1000691,64,3,9605570322147472193,-14346000,-14246000,-14625068,0,0,0,1,2.417,
1000692,64,3,594516597148832193,-14334000,-14252000,-14625068,0,0,0,1,2.371,
1000693,64,3,9763167458662389582,-14288000,-14212000,-14625068,0,0,0,1,2.343,
1000694,64,3,12032007917131640294,-14302000,-14236000,-14625068,0,0,0,1,2.465,
1000695,64,3,3905936331606275342,-14348000,-14260000,-14625068,0,0,0,1,2.304,
1000696,64,3,4500325573584447674,-14334000,-14254000,-14625068,0,0,0,1,2.519,
1000697,64,3,12989808259037337276,-14278000,-14208000,-14625068,0,0,0,1,2.515,
1000698,64,3,9844347183476971833,-14388000,-14312000,-14625068,0,0,0,1,2.328,
1000699,64,3,15631930583003115815,-14334000,-14268000,-14625068,0,0,0,1,2.366,
1000700,64,3,11460284669608479316,-14278000,-14228000,-14625068,0,0,0,1,2.451,
1000701,64,3,16527794236490952647,-14354000,-14284000,-14625068,0,0,0,1,2.377,
1000702,64,3,18436032387686812317,-14286000,-14192000,-14625068,0,0,0,1,2.413,
1000703,64,3,246633295372985325,-14312000,-14244000,-14625068,0,0,0,1,2.33,
1000704,64,3,2331447534947452534,-14298000,-14226000,-14625068,0,0,0,1,2.538,
1000705,64,3,7849070917484466780,-14262000,-14188000,-14625068,0,0,0,1,2.36,
1000706,64,3,551660894470541144,-14198000,-14128000,-14625068,0,0,0,1,2.527,
1000707,64,3,17173960682580758516,-14390000,-14314000,-14625068,0,0,0,1,2.295,
1000708,64,3,3836767120643245190,-14390000,-14332000,-14625068,0,0,0,1,2.313,
1000709,64,3,18349401749870146919,-14278000,-14202000,-14625068,0,0,0,1,2.406,
1000710,64,3,11053047535864039273,-14308000,-14226000,-14625068,0,0,0,1,2.394,
1000711,64,3,3371597027837528739,-14252000,-14190000,-14625068,0,0,0,1,2.36,
1000712,64,3,6384241789343236676,-14370000,-14302000,-14625068,0,0,0,1,2.33,
1000713,64,3,4306913863947626488,-14288000,-14210000,-14625068,0,0,0,1,2.491,
1000714,64,3,7295581326662570816,-14248000,-14172000,-14625068,0,0,0,1,2.482,
1000715,64,3,5103834746779071967,-14356000,-14290000,-14625068,0,0,0,1,2.361,
1000716,64,3,6369958671990087430,-14414000,-14348000,-14625068,0,0,0,1,2.44,
1000717,64,3,12569611880895470169,-14202000,-14128000,-14625068,0,0,0,1,2.311,
1000718,64,3,15622933699404450074,-14376000,-14304000,-14625068,0,0,0,1,2.426,
1000719,64,3,7995041516031903843,-14350000,-14266000,-14625068,0,0,0,1,2.278,
1000720,64,3,4274831279949623422,-14360000,-14278000,-14625068,0,0,0,1,2.539,
1000721,64,3,16073535749479397546,-14344000,-14266000,-14625068,0,0,0,1,2.51,
1000722,64,3,8663976544277989512,-14372000,-14290000,-14625068,0,0,0,1,2.414,
1000723,64,3,5208285409995650804,-14354000,-14284000,-14625068,0,0,0,1,2.323,
1000724,64,3,7403109662260041696,-14218000,-14166000,-14625068,0,0,0,1,2.386,
1000725,64,3,10050997116623009221,-14288000,-14230000,-14625068,0,0,0,1,2.286,
1000726,64,3,4078613674230569977,-14212000,-14160000,-14625068,0,0,0,1,2.426,
1000727,64,3,12318240645103940534,-14256000,-14202000,-14625068,0,0,0,1,2.4,
1000728,64,3,2394743613614082332,-14240000,-14154000,-14625068,0,0,0,1,2.448,
